frame,time_sec,ball_visible,ball_x,ball_y,ball_owner_id,ball_owner_role,ball_owner_team,team_ball_control,team1_players_on_pitch,team2_players_on_pitch
907,15.116666666666667,1,1064.0,322.0,6,player,1,2,10,10
908,15.133333333333333,1,1072.0,324.0,6,player,1,2,10,10
909,15.15,1,1072.0,324.0,6,player,1,2,10,10
910,15.166666666666666,1,1085.0,327.0,6,player,1,1,10,10
911,15.183333333333334,1,1085.0,327.0,6,player,1,1,10,10
912,15.2,1,1098.0,331.0,6,player,1,1,10,10
913,15.216666666666667,1,1098.0,331.0,6,player,1,1,10,10
914,15.233333333333333,1,1110.0,336.0,6,player,1,1,10,10
915,15.25,1,1110.0,336.0,6,player,1,1,10,10
916,15.266666666666667,1,1118.0,339.0,6,player,1,1,10,10
917,15.283333333333333,1,1126.0,341.0,-1,none,0,0,10,10
918,15.3,1,1134.0,344.0,-1,none,0,0,10,10
919,15.316666666666666,1,1134.0,344.0,-1,none,0,0,10,10
920,15.333333333333334,1,1146.0,348.0,-1,none,0,0,10,10
921,15.35,1,1146.0,348.0,-1,none,0,0,10,10
922,15.366666666666667,1,1158.0,352.0,-1,none,0,0,10,10
923,15.383333333333333,1,1158.0,352.0,-1,none,0,0,10,10
924,15.4,1,1169.0,357.0,-1,none,0,0,10,10
925,15.416666666666666,1,1169.0,357.0,-1,none,0,0,10,10
926,15.433333333333334,1,1180.0,362.0,-1,none,0,0,10,10
927,15.45,1,1180.0,362.0,-1,none,0,0,10,10
928,15.466666666666667,1,1191.0,367.0,-1,none,0,0,10,10
929,15.483333333333333,1,1191.0,367.0,-1,none,0,0,10,10
930,15.5,1,1201.0,372.0,-1,none,0,0,10,10
931,15.516666666666667,1,1201.0,372.0,-1,none,0,0,10,10
932,15.533333333333333,1,1212.0,377.0,-1,none,0,0,10,10
933,15.55,1,1212.0,377.0,-1,none,0,0,10,10
934,15.566666666666666,1,1222.0,382.0,-1,none,0,0,10,10
935,15.583333333333334,1,1222.0,382.0,-1,none,0,0,10,10
936,15.6,1,1231.0,387.0,-1,none,0,0,10,10
937,15.616666666666667,1,1231.0,387.0,-1,none,0,0,10,10
938,15.633333333333333,1,1240.0,393.0,-1,none,0,0,10,10
939,15.65,1,1240.0,393.0,-1,none,0,0,10,10
940,15.666666666666666,1,1247.0,398.0,-1,none,0,0,10,10
941,15.683333333333334,1,1247.0,398.0,-1,none,0,0,10,10
942,15.7,1,1248.0,402.0,-1,none,0,0,10,10
943,15.716666666666667,1,1250.0,405.0,8,player,1,1,10,10
944,15.733333333333333,1,1251.0,409.0,8,player,1,1,10,10
945,15.75,1,1251.0,407.0,8,player,1,1,10,10
946,15.766666666666667,1,1246.0,405.0,8,player,1,1,10,10
947,15.783333333333333,1,1246.0,405.0,8,player,1,1,10,10
948,15.8,1,1240.0,406.0,-1,none,0,0,10,10
949,15.816666666666666,1,1240.0,406.0,-1,none,0,0,10,10
950,15.833333333333334,1,1237.0,408.0,-1,none,0,0,10,10
951,15.85,1,1233.0,410.0,-1,none,0,0,10,10
952,15.866666666666667,1,1230.0,412.0,-1,none,0,0,10,10
953,15.883333333333333,1,1230.0,412.0,-1,none,0,0,10,10
954,15.9,1,1224.0,415.0,-1,none,0,0,10,10
955,15.916666666666666,1,1224.0,414.0,-1,none,0,0,10,10
956,15.933333333333334,1,1218.0,418.0,19,player,2,1,10,10
957,15.95,1,1218.0,418.0,19,player,2,1,10,10
958,15.966666666666667,1,1214.0,421.0,19,player,2,1,10,10
959,15.983333333333333,1,1211.0,423.0,19,player,2,1,10,10
960,16.0,1,1208.0,426.0,19,player,2,2,10,10
961,16.016666666666666,1,1205.0,428.0,19,player,2,2,10,10
962,16.033333333333335,1,1201.0,431.0,19,player,2,2,10,10
963,16.05,1,1198.0,433.0,19,player,2,2,10,10
964,16.066666666666666,1,1195.0,436.0,19,player,2,2,10,10
965,16.083333333333332,1,1192.0,438.0,19,player,2,2,10,10
966,16.1,1,1188.0,441.0,19,player,2,2,10,10
967,16.116666666666667,1,1188.0,441.0,19,player,2,2,10,10
968,16.133333333333333,1,1182.0,446.0,19,player,2,2,10,10
969,16.15,1,1182.0,446.0,19,player,2,2,10,10
970,16.166666666666668,1,1175.0,452.0,19,player,2,2,10,10
971,16.183333333333334,1,1175.0,452.0,19,player,2,2,10,10
972,16.2,1,1169.0,459.0,-1,none,0,0,10,10
973,16.216666666666665,1,1169.0,459.0,19,player,2,2,10,10
974,16.233333333333334,1,1162.0,466.0,-1,none,0,0,10,10
975,16.25,1,1162.0,466.0,-1,none,0,0,10,10
976,16.266666666666666,1,1156.0,474.0,-1,none,0,0,10,10
977,16.283333333333335,1,1156.0,474.0,-1,none,0,0,10,10
978,16.3,1,1149.0,482.0,-1,none,0,0,10,10
979,16.316666666666666,1,1149.0,482.0,-1,none,0,0,10,10
980,16.333333333333332,1,1141.0,490.0,-1,none,0,0,10,10
981,16.35,1,1141.0,490.0,-1,none,0,0,10,10
982,16.366666666666667,1,1134.0,500.0,-1,none,0,0,10,10
983,16.383333333333333,1,1134.0,500.0,-1,none,0,0,10,10
984,16.4,1,1128.0,509.0,-1,none,0,0,10,10
985,16.416666666666668,1,1128.0,509.0,-1,none,0,0,10,10
986,16.433333333333334,1,1120.0,518.0,-1,none,0,0,10,10
987,16.45,1,1120.0,518.0,-1,none,0,0,10,10
988,16.466666666666665,1,1113.0,528.0,-1,none,0,0,10,10
989,16.483333333333334,1,1113.0,528.0,-1,none,0,0,10,10
990,16.5,1,1106.0,538.0,-1,none,0,0,10,10
991,16.516666666666666,1,1106.0,538.0,-1,none,0,0,10,10
992,16.533333333333335,1,1099.0,549.0,-1,none,0,0,10,10
993,16.55,1,1099.0,549.0,-1,none,0,0,10,10
994,16.566666666666666,1,1092.0,561.0,-1,none,0,0,10,10
995,16.583333333333332,1,1092.0,561.0,-1,none,0,0,10,10
996,16.6,1,1084.0,572.0,-1,none,0,0,10,10
997,16.616666666666667,1,1084.0,572.0,-1,none,0,0,10,10
998,16.633333333333333,1,1077.0,582.0,9,player,2,2,10,10
999,16.65,1,1077.0,582.0,9,player,2,2,10,10
1000,16.666666666666668,1,1073.0,583.0,9,player,2,2,10,10
1001,16.683333333333334,1,1073.0,583.0,9,player,2,2,10,10
1002,16.7,1,1069.0,583.0,9,player,2,2,10,10
1003,16.716666666666665,1,1069.0,583.0,9,player,2,2,10,10
1004,16.733333333333334,1,1064.0,583.0,9,player,2,2,10,10
1005,16.75,1,1064.0,583.0,9,player,2,2,10,10
1006,16.766666666666666,1,1018.0,606.0,9,player,2,2,10,10
1007,16.783333333333335,1,1018.0,606.0,9,player,2,2,10,10
1008,16.8,1,1014.0,603.0,9,player,2,2,10,10
1009,16.816666666666666,1,1014.0,603.0,9,player,2,2,10,10
1010,16.833333333333332,1,1050.0,586.0,9,player,2,2,10,10
1011,16.85,1,1050.0,586.0,9,player,2,2,10,10
1012,16.866666666666667,1,1045.0,588.0,9,player,2,2,10,10
1013,16.883333333333333,1,1045.0,588.0,9,player,2,2,10,10
1014,16.9,1,1040.0,591.0,9,player,2,2,10,10
1015,16.916666666666668,1,1040.0,591.0,9,player,2,2,10,10
1016,16.933333333333334,1,1035.0,593.0,9,player,2,2,10,10
1017,16.95,1,1035.0,593.0,9,player,2,2,10,10
1018,16.966666666666665,1,1030.0,596.0,9,player,2,2,10,10
1019,16.983333333333334,1,1030.0,596.0,9,player,2,2,10,10
1020,17.0,1,1032.0,606.0,9,player,2,2,10,10
1021,17.016666666666666,1,1034.0,616.0,9,player,2,2,10,10
1022,17.033333333333335,1,1033.0,617.0,9,player,2,2,10,10
1023,17.05,1,1032.0,618.0,9,player,2,2,10,10
1024,17.066666666666666,1,1030.0,618.0,9,player,2,2,10,10
1025,17.083333333333332,1,1029.0,619.0,9,player,2,2,10,10
1026,17.1,1,1027.0,619.0,9,player,2,2,10,10
1027,17.116666666666667,1,1026.0,620.0,9,player,2,2,10,10
1028,17.133333333333333,1,1025.0,621.0,9,player,2,2,10,10
1029,17.15,1,1023.0,621.0,9,player,2,2,10,10
1030,17.166666666666668,1,1022.0,622.0,9,player,2,2,10,10
1031,17.183333333333334,1,1020.0,623.0,9,player,2,2,10,10
1032,17.2,1,1019.0,623.0,9,player,2,2,10,10
1033,17.216666666666665,1,1018.0,624.0,9,player,2,2,10,10
1034,17.233333333333334,1,1016.0,624.0,9,player,2,2,10,10
1035,17.25,1,1015.0,625.0,9,player,2,2,10,10
1036,17.266666666666666,1,1013.0,626.0,9,player,2,2,10,10
1037,17.283333333333335,1,1012.0,626.0,9,player,2,2,10,10
1038,17.3,1,1011.0,627.0,9,player,2,2,10,10
1039,17.316666666666666,1,1009.0,628.0,9,player,2,2,10,10
1040,17.333333333333332,1,1008.0,628.0,9,player,2,2,10,10
1041,17.35,1,1006.0,629.0,9,player,2,2,10,10
1042,17.366666666666667,1,1005.0,629.0,9,player,2,2,10,10
1043,17.383333333333333,1,1004.0,630.0,9,player,2,2,10,10
1044,17.4,1,1002.0,631.0,9,player,2,2,10,10
1045,17.416666666666668,1,1001.0,631.0,9,player,2,2,10,10
1046,17.433333333333334,1,999.0,632.0,9,player,2,2,10,10
1047,17.45,1,998.0,633.0,9,player,2,2,10,10
1048,17.466666666666665,1,997.0,633.0,9,player,2,2,10,10
1049,17.483333333333334,1,997.0,633.0,9,player,2,2,10,10
1050,17.5,1,994.0,633.0,9,player,2,2,10,10
1051,17.516666666666666,1,994.0,633.0,9,player,2,2,10,10
1052,17.533333333333335,1,992.0,632.0,9,player,2,2,10,10
1053,17.55,1,992.0,632.0,9,player,2,2,10,10
1054,17.566666666666666,1,989.0,632.0,9,player,2,2,10,10
1055,17.583333333333332,1,989.0,632.0,9,player,2,2,10,10
1056,17.6,1,985.0,633.0,9,player,2,2,10,10
1057,17.616666666666667,1,985.0,633.0,9,player,2,2,10,10
1058,17.633333333333333,1,983.0,633.0,9,player,2,2,10,10
1059,17.65,1,983.0,633.0,9,player,2,2,10,10
1060,17.666666666666668,1,981.0,634.0,9,player,2,2,10,10
1061,17.683333333333334,1,981.0,634.0,9,player,2,2,10,10
1062,17.7,1,979.0,635.0,9,player,2,2,10,10
1063,17.716666666666665,1,978.0,636.0,9,player,2,2,10,10
1064,17.733333333333334,1,976.0,637.0,9,player,2,2,10,10
1065,17.75,1,974.0,638.0,9,player,2,2,10,10
1066,17.766666666666666,1,973.0,639.0,9,player,2,2,10,10
1067,17.783333333333335,1,973.0,639.0,9,player,2,2,10,10
1068,17.8,1,970.0,641.0,9,player,2,2,10,10
1069,17.816666666666666,1,970.0,641.0,9,player,2,2,10,10
1070,17.833333333333332,1,968.0,643.0,9,player,2,2,10,10
1071,17.85,1,968.0,643.0,9,player,2,2,10,10
1072,17.866666666666667,1,965.0,645.0,9,player,2,2,10,10
1073,17.883333333333333,1,965.0,645.0,9,player,2,2,10,10
1074,17.9,1,963.0,647.0,9,player,2,2,10,10
1075,17.916666666666668,1,962.0,647.0,9,player,2,2,10,10
1076,17.933333333333334,1,961.0,649.0,9,player,2,2,10,10
1077,17.95,1,959.0,652.0,9,player,2,2,10,10
1078,17.966666666666665,1,957.0,654.0,9,player,2,2,10,10
1079,17.983333333333334,1,957.0,654.0,9,player,2,2,10,10
1080,18.0,1,954.0,658.0,9,player,2,2,10,10
1081,18.016666666666666,1,954.0,658.0,9,player,2,2,10,10
1082,18.033333333333335,1,952.0,662.0,9,player,2,2,10,10
1083,18.05,1,952.0,662.0,9,player,2,2,10,10
1084,18.066666666666666,1,949.0,665.0,9,player,2,2,10,10
1085,18.083333333333332,1,949.0,665.0,9,player,2,2,10,10
1086,18.1,1,946.0,665.0,9,player,2,2,10,10
1087,18.116666666666667,1,947.0,665.0,9,player,2,2,10,10
1088,18.133333333333333,1,944.0,665.0,9,player,2,2,10,10
1089,18.15,1,944.0,665.0,9,player,2,2,10,10
1090,18.166666666666668,1,942.0,665.0,9,player,2,2,10,10
1091,18.183333333333334,1,942.0,665.0,9,player,2,2,10,10
1092,18.2,1,939.0,666.0,9,player,2,2,10,10
1093,18.216666666666665,1,939.0,666.0,9,player,2,2,10,10
1094,18.233333333333334,1,936.0,666.0,9,player,2,2,10,10
1095,18.25,1,936.0,666.0,9,player,2,2,10,10
1096,18.266666666666666,1,934.0,667.0,9,player,2,2,10,10
1097,18.283333333333335,1,934.0,667.0,9,player,2,2,10,10
1098,18.3,1,932.0,669.0,9,player,2,2,10,10
1099,18.316666666666666,1,932.0,669.0,9,player,2,2,10,10
1100,18.333333333333332,1,929.0,671.0,9,player,2,2,10,10
1101,18.35,1,929.0,671.0,9,player,2,2,10,10
1102,18.366666666666667,1,926.0,673.0,9,player,2,2,10,10
1103,18.383333333333333,1,926.0,673.0,9,player,2,2,10,10
1104,18.4,1,925.0,674.0,9,player,2,2,10,10
1105,18.416666666666668,1,924.0,675.0,9,player,2,2,10,10
1106,18.433333333333334,1,922.0,677.0,9,player,2,2,10,10
1107,18.45,1,921.0,678.0,9,player,2,2,10,10
1108,18.466666666666665,1,920.0,679.0,9,player,2,2,10,10
1109,18.483333333333334,1,918.0,680.0,9,player,2,2,10,10
1110,18.5,1,917.0,682.0,9,player,2,2,10,10
1111,18.516666666666666,1,917.0,682.0,9,player,2,2,10,10
1112,18.533333333333335,1,913.0,683.0,9,player,2,2,10,10
1113,18.55,1,909.0,684.0,9,player,2,2,10,10
1114,18.566666666666666,1,905.0,684.0,9,player,2,2,10,10
1115,18.583333333333332,1,900.0,685.0,9,player,2,2,10,10
1116,18.6,1,896.0,686.0,9,player,2,2,10,10
1117,18.616666666666667,1,896.0,686.0,9,player,2,2,10,10
1118,18.633333333333333,1,883.0,688.0,9,player,2,2,10,10
1119,18.65,1,883.0,688.0,9,player,2,2,10,10
1120,18.666666666666668,1,871.0,689.0,9,player,2,2,10,10
1121,18.683333333333334,1,871.0,689.0,9,player,2,2,10,10
1122,18.7,1,858.0,690.0,9,player,2,2,10,10
1123,18.716666666666665,1,858.0,690.0,9,player,2,2,10,10
1124,18.733333333333334,1,846.0,692.0,9,player,2,2,10,10
1125,18.75,1,846.0,692.0,9,player,2,2,10,10
1126,18.766666666666666,1,834.0,694.0,9,player,2,2,10,10
1127,18.783333333333335,1,834.0,694.0,9,player,2,2,10,10
1128,18.8,1,821.0,695.0,9,player,2,2,10,10
1129,18.816666666666666,1,821.0,695.0,9,player,2,2,10,10
1130,18.833333333333332,1,809.0,698.0,-1,none,0,0,10,10
1131,18.85,1,809.0,698.0,-1,none,0,0,10,10
1132,18.866666666666667,1,797.0,700.0,-1,none,0,0,10,10
1133,18.883333333333333,1,797.0,700.0,-1,none,0,0,10,10
1134,18.9,1,786.0,700.0,-1,none,0,0,10,10
1135,18.916666666666668,1,786.0,700.0,-1,none,0,0,10,10
1136,18.933333333333334,1,775.0,702.0,-1,none,0,0,10,10
1137,18.95,1,775.0,702.0,-1,none,0,0,10,10
1138,18.966666666666665,1,763.0,703.0,-1,none,0,0,10,10
1139,18.983333333333334,1,763.0,703.0,-1,none,0,0,10,10
1140,19.0,1,752.0,705.0,-1,none,0,0,10,10
1141,19.016666666666666,1,752.0,705.0,-1,none,0,0,10,10
1142,19.033333333333335,1,741.0,706.0,-1,none,0,0,10,10
1143,19.05,1,741.0,706.0,-1,none,0,0,10,10
1144,19.066666666666666,1,730.0,708.0,1,player,2,2,10,10
1145,19.083333333333332,1,730.0,708.0,1,player,2,2,10,10
1146,19.1,1,719.0,709.0,1,player,2,2,10,10
1147,19.116666666666667,1,720.0,709.0,1,player,2,2,10,10
1148,19.133333333333333,1,710.0,710.0,1,player,2,2,10,10
1149,19.15,1,710.0,710.0,1,player,2,2,10,10
1150,19.166666666666668,1,700.0,711.0,1,player,2,2,10,10
1151,19.183333333333334,1,700.0,711.0,1,player,2,2,10,10
1152,19.2,1,690.0,712.0,1,player,2,2,10,10
1153,19.216666666666665,1,690.0,712.0,1,player,2,2,10,10
1154,19.233333333333334,1,680.0,714.0,1,player,2,2,10,10
1155,19.25,1,680.0,714.0,1,player,2,2,10,10
1156,19.266666666666666,1,673.0,714.0,1,player,2,2,10,10
1157,19.283333333333335,1,673.0,714.0,1,player,2,2,10,10
1158,19.3,1,673.0,714.0,1,player,2,2,10,10
1159,19.316666666666666,1,673.0,714.0,1,player,2,2,10,10
1160,19.333333333333332,1,673.0,714.0,1,player,2,2,10,10
1161,19.35,1,673.0,714.0,1,player,2,2,10,10
1162,19.366666666666667,1,674.0,714.0,1,player,2,2,10,10
1163,19.383333333333333,1,674.0,714.0,1,player,2,2,10,10
1164,19.4,1,674.0,714.0,1,player,2,2,10,10
1165,19.416666666666668,1,674.0,714.0,1,player,2,2,10,10
1166,19.433333333333334,1,674.0,714.0,1,player,2,2,10,10
1167,19.45,1,674.0,714.0,1,player,2,2,10,10
1168,19.466666666666665,1,674.0,714.0,1,player,2,2,10,10
1169,19.483333333333334,1,674.0,714.0,1,player,2,2,10,10
1170,19.5,1,674.0,715.0,1,player,2,2,10,10
1171,19.516666666666666,1,674.0,715.0,1,player,2,2,10,10
1172,19.533333333333335,1,674.0,715.0,1,player,2,2,10,10
1173,19.55,1,674.0,715.0,1,player,2,2,10,10
1174,19.566666666666666,1,673.0,715.0,1,player,2,2,10,10
1175,19.583333333333332,1,673.0,715.0,1,player,2,2,10,10
1176,19.6,1,673.0,715.0,1,player,2,2,10,10
1177,19.616666666666667,1,673.0,715.0,1,player,2,2,10,10
1178,19.633333333333333,1,673.0,716.0,1,player,2,2,10,10
1179,19.65,1,673.0,716.0,1,player,2,2,10,10
1180,19.666666666666668,1,672.0,716.0,1,player,2,2,10,10
1181,19.683333333333334,1,672.0,716.0,1,player,2,2,10,10
1182,19.7,1,672.0,716.0,1,player,2,2,10,10
1183,19.716666666666665,1,672.0,716.0,1,player,2,2,10,10
1184,19.733333333333334,1,672.0,716.0,1,player,2,2,10,10
1185,19.75,1,671.0,716.0,1,player,2,2,10,10
1186,19.766666666666666,1,671.0,717.0,1,player,2,2,10,10
1187,19.783333333333335,1,671.0,717.0,1,player,2,2,10,10
1188,19.8,1,671.0,717.0,1,player,2,2,10,10
1189,19.816666666666666,1,671.0,717.0,1,player,2,2,10,10
1190,19.833333333333332,1,670.0,717.0,1,player,2,2,10,10
1191,19.85,1,670.0,717.0,1,player,2,2,10,10
1192,19.866666666666667,1,670.0,717.0,1,player,2,2,10,10
1193,19.883333333333333,1,670.0,717.0,1,player,2,2,10,10
1194,19.9,1,670.0,717.0,1,player,2,2,10,10
1195,19.916666666666668,1,670.0,717.0,1,player,2,2,10,10
1196,19.933333333333334,1,669.0,717.0,1,player,2,2,10,10
1197,19.95,1,669.0,717.0,1,player,2,2,10,10
1198,19.966666666666665,1,669.0,717.0,1,player,2,2,10,10
1199,19.983333333333334,1,669.0,717.0,1,player,2,2,10,10
1200,20.0,1,669.0,717.0,1,player,2,2,10,10
1201,20.016666666666666,1,668.0,717.0,1,player,2,2,10,10
1202,20.033333333333335,1,668.0,717.0,1,player,2,2,10,10
1203,20.05,1,668.0,717.0,1,player,2,2,10,10
1204,20.066666666666666,1,668.0,717.0,1,player,2,2,10,10
1205,20.083333333333332,1,668.0,717.0,1,player,2,2,10,10
1206,20.1,1,668.0,717.0,1,player,2,2,10,10
1207,20.116666666666667,1,668.0,717.0,1,player,2,2,10,10
1208,20.133333333333333,1,672.0,718.0,1,player,2,2,10,10
1209,20.15,1,675.0,720.0,1,player,2,2,10,10
1210,20.166666666666668,1,679.0,722.0,1,player,2,2,10,10
1211,20.183333333333334,1,679.0,722.0,1,player,2,2,10,10
1212,20.2,1,686.0,726.0,17,player,1,2,10,10
1213,20.216666666666665,1,686.0,726.0,17,player,1,2,10,10
1214,20.233333333333334,1,668.0,731.0,-1,none,0,0,10,10
1215,20.25,1,668.0,731.0,-1,none,0,0,10,10
1216,20.266666666666666,1,711.0,688.0,-1,none,0,0,10,10
1217,20.283333333333335,1,711.0,688.0,-1,none,0,0,10,10
1218,20.3,1,633.0,740.0,-1,none,0,0,10,10
1219,20.316666666666666,1,633.0,740.0,-1,none,0,0,10,10
1220,20.333333333333332,1,615.0,746.0,1,player,2,2,10,10
1221,20.35,1,614.0,746.0,-1,none,0,0,10,11
1222,20.366666666666667,1,597.0,751.0,-1,none,0,0,10,10
1223,20.383333333333333,1,597.0,751.0,-1,none,0,0,10,10
1224,20.4,1,579.0,757.0,-1,none,0,0,10,10
1225,20.416666666666668,1,579.0,757.0,-1,none,0,0,10,10
1226,20.433333333333334,1,561.0,764.0,-1,none,0,0,10,10
1227,20.45,1,561.0,764.0,-1,none,0,0,10,10
1228,20.466666666666665,1,545.0,769.0,-1,none,0,0,10,10
1229,20.483333333333334,1,545.0,768.0,-1,none,0,0,10,10
1230,20.5,1,528.0,773.0,-1,none,0,0,10,10
1231,20.516666666666666,1,528.0,773.0,-1,none,0,0,10,10
1232,20.533333333333335,1,507.0,781.0,-1,none,0,0,10,10
1233,20.55,1,507.0,781.0,-1,none,0,0,10,10
1234,20.566666666666666,1,490.0,789.0,-1,none,0,0,10,10
1235,20.583333333333332,1,490.0,789.0,-1,none,0,0,10,10
1236,20.6,1,623.0,801.0,17,player,1,2,10,10
1237,20.616666666666667,1,757.0,814.0,-1,none,0,0,10,10
1238,20.633333333333333,1,890.0,826.0,9,player,2,2,10,10
1239,20.65,1,891.0,826.0,9,player,2,2,10,10
1240,20.666666666666668,1,889.0,826.0,9,player,2,2,10,10
1241,20.683333333333334,1,889.0,826.0,9,player,2,2,10,10
1242,20.7,1,889.0,826.0,9,player,2,2,10,10
1243,20.716666666666665,1,889.0,826.0,9,player,2,2,10,10
1244,20.733333333333334,1,887.0,827.0,9,player,2,2,10,10
1245,20.75,1,884.0,827.0,9,player,2,2,10,10
1246,20.766666666666666,1,882.0,827.0,9,player,2,2,10,10
1247,20.783333333333335,1,880.0,828.0,9,player,2,2,10,10
1248,20.8,1,878.0,828.0,9,player,2,2,10,10
1249,20.816666666666666,1,876.0,829.0,9,player,2,2,10,10
1250,20.833333333333332,1,874.0,829.0,9,player,2,2,10,10
1251,20.85,1,874.0,829.0,9,player,2,2,10,10
1252,20.866666666666667,1,873.0,829.0,9,player,2,2,10,10
1253,20.883333333333333,1,873.0,829.0,9,player,2,2,10,10
1254,20.9,1,872.0,829.0,9,player,2,2,10,10
1255,20.916666666666668,1,871.0,828.0,9,player,2,2,11,10
1256,20.933333333333334,1,870.0,828.0,9,player,2,2,11,10
1257,20.95,1,869.0,827.0,9,player,2,2,11,10
1258,20.966666666666665,1,868.0,827.0,9,player,2,2,10,10
1259,20.983333333333334,1,867.0,826.0,9,player,2,2,10,10
1260,21.0,1,866.0,826.0,-1,none,0,0,10,9
1261,21.016666666666666,1,865.0,825.0,212,player,2,2,10,10
1262,21.033333333333335,1,864.0,825.0,9,player,2,2,10,10
1263,21.05,1,863.0,825.0,9,player,2,2,10,10
1264,21.066666666666666,1,862.0,824.0,9,player,2,2,10,10
1265,21.083333333333332,1,861.0,824.0,9,player,2,2,10,10
1266,21.1,1,860.0,823.0,9,player,2,2,10,10
1267,21.116666666666667,1,859.0,823.0,9,player,2,2,10,10
1268,21.133333333333333,1,858.0,822.0,9,player,2,2,10,10
1269,21.15,1,857.0,822.0,9,player,2,2,10,10
1270,21.166666666666668,1,855.0,821.0,9,player,2,2,10,10
1271,21.183333333333334,1,854.0,821.0,9,player,2,2,10,10
1272,21.2,1,853.0,820.0,9,player,2,2,10,10
1273,21.216666666666665,1,852.0,820.0,9,player,2,2,10,10
1274,21.233333333333334,1,851.0,820.0,9,player,2,2,10,10
1275,21.25,1,850.0,819.0,9,player,2,2,10,10
1276,21.266666666666666,1,849.0,819.0,9,player,2,2,10,10
1277,21.283333333333335,1,848.0,818.0,9,player,2,2,10,10
1278,21.3,1,847.0,818.0,9,player,2,2,10,10
1279,21.316666666666666,1,846.0,817.0,9,player,2,2,10,10
1280,21.333333333333332,1,845.0,817.0,9,player,2,2,10,10
1281,21.35,1,844.0,816.0,9,player,2,2,10,10
1282,21.366666666666667,1,843.0,816.0,9,player,2,2,10,10
1283,21.383333333333333,1,842.0,815.0,9,player,2,2,10,10
1284,21.4,1,841.0,815.0,9,player,2,2,10,10
1285,21.416666666666668,1,840.0,814.0,9,player,2,2,10,10
1286,21.433333333333334,1,839.0,814.0,9,player,2,2,10,10
1287,21.45,1,838.0,814.0,9,player,2,2,10,10
1288,21.466666666666665,1,837.0,813.0,9,player,2,2,10,10
1289,21.483333333333334,1,836.0,813.0,9,player,2,2,10,10
1290,21.5,1,835.0,812.0,9,player,2,2,10,10
1291,21.516666666666666,1,834.0,812.0,9,player,2,2,10,10
1292,21.533333333333335,1,833.0,811.0,9,player,2,2,10,10
1293,21.55,1,832.0,811.0,9,player,2,2,10,10
1294,21.566666666666666,1,831.0,810.0,9,player,2,2,10,10
1295,21.583333333333332,1,831.0,810.0,9,player,2,2,10,10
1296,21.6,1,830.0,811.0,9,player,2,2,10,10
1297,21.616666666666667,1,830.0,811.0,9,player,2,2,10,10
1298,21.633333333333333,1,830.0,811.0,9,player,2,2,10,10
1299,21.65,1,830.0,811.0,9,player,2,2,10,10
1300,21.666666666666668,1,829.0,810.0,9,player,2,2,10,10
1301,21.683333333333334,1,829.0,810.0,9,player,2,2,10,10
1302,21.7,1,828.0,809.0,9,player,2,2,10,10
1303,21.716666666666665,1,828.0,809.0,9,player,2,2,10,10
1304,21.733333333333334,1,824.0,808.0,9,player,2,2,10,10
1305,21.75,1,820.0,808.0,9,player,2,2,10,10
1306,21.766666666666666,1,816.0,808.0,9,player,2,2,10,10
1307,21.783333333333335,1,812.0,807.0,9,player,2,2,10,10
1308,21.8,1,808.0,807.0,9,player,2,2,10,10
1309,21.816666666666666,1,805.0,806.0,9,player,2,2,10,10
1310,21.833333333333332,1,801.0,806.0,9,player,2,2,10,10
1311,21.85,1,797.0,806.0,9,player,2,2,10,10
1312,21.866666666666667,1,793.0,805.0,9,player,2,2,10,10
1313,21.883333333333333,1,789.0,805.0,9,player,2,2,10,10
1314,21.9,1,785.0,804.0,9,player,2,2,10,10
1315,21.916666666666668,1,781.0,804.0,9,player,2,2,10,10
1316,21.933333333333334,1,777.0,804.0,9,player,2,2,10,10
1317,21.95,1,774.0,803.0,9,player,2,2,10,10
1318,21.966666666666665,1,770.0,803.0,9,player,2,2,10,10
1319,21.983333333333334,1,766.0,802.0,9,player,2,2,10,10
1320,22.0,1,762.0,802.0,9,player,2,2,10,10
1321,22.016666666666666,1,758.0,801.0,9,player,2,2,10,10
1322,22.033333333333335,1,754.0,801.0,-1,none,0,0,10,10
1323,22.05,1,750.0,801.0,-1,none,0,0,10,10
1324,22.066666666666666,0,,,-1,none,0,0,10,10
1325,22.083333333333332,0,,,-1,none,0,0,10,10
1326,22.1,0,,,-1,none,0,0,10,10
1327,22.116666666666667,0,,,-1,none,0,0,10,10
1328,22.133333333333333,0,,,-1,none,0,0,10,10
1329,22.15,0,,,-1,none,0,0,10,10
1330,22.166666666666668,0,,,-1,none,0,0,10,10
1331,22.183333333333334,0,,,-1,none,0,0,10,10
1332,22.2,0,,,-1,none,0,0,10,10
1333,22.216666666666665,0,,,-1,none,0,0,10,10
1334,22.233333333333334,0,,,-1,none,0,0,10,10
1335,22.25,0,,,-1,none,0,0,10,10
1336,22.266666666666666,0,,,-1,none,0,0,10,10
1337,22.283333333333335,0,,,-1,none,0,0,10,10
1338,22.3,0,,,-1,none,0,0,10,10
1339,22.316666666666666,0,,,-1,none,0,0,10,10
1340,22.333333333333332,0,,,-1,none,0,0,10,10
1341,22.35,0,,,-1,none,0,0,10,10
1342,22.366666666666667,0,,,-1,none,0,0,10,10
1343,22.383333333333333,0,,,-1,none,0,0,10,10
1344,22.4,0,,,-1,none,0,0,10,10
